RA,Dec,z,log_Mstar,log_SFR,log_sSFR,D4000_N,GroupID,Ngal,Rank,tempel_matched,mass_bin,age_tercile,dn4000_slice
160.12252807617188,-0.0478282384574413,0.1329678297042846,11.113605499267578,0.1613800972700119,-10.952225401997566,1.7217388153076172,999999,1,1,True,11.0-11.3,old,5
160.03518676757812,-0.6000109910964966,0.0747006684541702,9.836465835571287,-0.011989907361567,-9.848455742932856,1.238226056098938,999999,1,1,True,9.8-10.1,middle,2
159.84750366210938,-0.5342620611190796,0.1141676306724548,10.796175003051758,0.8385400772094727,-9.957634925842283,1.3260732889175415,999999,1,1,True,10.7-11.0,young,1
160.08433532714844,-0.162922665476799,0.0817702561616897,10.659000396728516,0.2952900826931,-10.363710314035416,1.486390471458435,999999,1,1,True,10.4-10.7,old,4
160.11471557617188,-0.0205077528953552,0.1403162032365799,10.972488403320312,0.7361800670623779,-10.236308336257936,1.5408252477645874,999999,1,1,True,10.7-11.0,old,4
160.03427124023438,-0.4216487407684326,0.1330485939979553,10.85871124267578,0.2120300978422165,-10.646681144833565,1.5777870416641235,999999,1,1,True,10.7-11.0,old,4
159.6298370361328,-0.9205096960067748,0.0875103250145912,10.555011749267578,0.7691100835800171,-9.78590166568756,1.3770359754562378,999999,1,1,True,10.4-10.7,middle,3
159.80328369140625,-0.5350307822227478,0.1236401796340942,10.368626594543455,0.9921501278877258,-9.376476466655731,1.1260284185409546,999999,1,1,True,10.1-10.4,young,1
159.71841430664062,-0.5135310292243958,0.1339177638292312,10.818769454956056,0.7135900855064392,-10.105179369449615,1.3734220266342163,999999,1,1,True,10.7-11.0,young,2
159.81541442871094,-0.6547163128852844,0.077040322124958,10.53140640258789,0.6788501143455505,-9.85255628824234,1.247209548950195,999999,1,1,True,10.4-10.7,young,1
159.72886657714844,-0.1876172572374344,0.1103091239929199,10.46103572845459,0.6875500679016113,-9.77348566055298,1.2288007736206057,999999,1,1,True,10.4-10.7,young,1
159.7667999267578,-0.0309298280626535,0.1327375173568725,11.015939712524414,0.7688201069831848,-10.24711960554123,1.6143783330917358,999999,1,1,True,11.0-11.3,old,4
159.63160705566406,-0.0649082958698272,0.0640002340078353,9.95816421508789,0.2117900997400283,-9.746374115347862,1.2183189392089844,999999,1,1,True,9.8-10.1,young,2
159.44305419921875,-0.7749595046043396,0.0927084758877754,10.245372772216797,0.4525901079177856,-9.792782664299011,1.21762216091156,999999,1,1,True,10.1-10.4,young,1
159.3146514892578,-0.6856123208999634,0.1354564428329467,10.43897819519043,0.1604100912809372,-10.278568103909492,1.4870824813842771,999999,1,1,True,10.4-10.7,old,4
159.42221069335938,-0.2927032709121704,0.1301478594541549,10.852249145507812,0.4965400993824005,-10.355709046125412,1.4642423391342163,999999,1,1,True,10.7-11.0,middle,3
